node	x	y	z
85251	757259.992096	4793653.639107	0.000000
85274	757229.505162	4793739.570613	0.000000
85279	757671.742541	4793775.147173	0.000000
85284	758042.848031	4793861.633536	0.000000
85369	767650.916054	4805296.922014	0.000000
85397	737522.488303	4780667.516959	0.000000
85399	737184.733604	4780573.679611	0.000000
85400	737056.389613	4780964.831170	0.000000
85401	737114.845154	4781116.013346	0.000000
85402	737048.511054	4780952.814601	0.000000
85404	737141.030818	4781123.241422	0.000000
85407	737349.402089	4780542.234431	0.000000
85408	737117.707627	4780774.120654	0.000000
85409	737145.620704	4780676.862962	0.000000
85411	737082.767201	4780855.043727	0.000000
85412	737416.387707	4780657.044340	0.000000
85413	737092.128478	4780871.715453	0.000000
85415	737016.071856	4781003.101770	0.000000
85416	737082.956181	4780872.530207	0.000000
85417	737200.207627	4780695.132555	0.000000
85418	737183.376630	4781142.207800	0.000000
85420	737408.849752	4780649.042262	0.000000
85421	737180.802759	4781118.400126	0.000000
85425	737227.318705	4781091.532739	0.000000
85426	737068.246759	4780966.645140	0.000000
85428	737066.915219	4780636.371112	0.000000
85429	737037.635031	4780955.560476	0.000000
85431	737098.579998	4780855.505478	0.000000
85432	737138.852501	4780652.130883	0.000000
85434	737082.534853	4780864.053573	0.000000
85435	737151.372980	4780566.657504	0.000000
85436	737181.992060	4780690.706169	0.000000
85438	737025.357378	4780955.299773	0.000000
85445	737114.494797	4780869.636723	0.000000
85456	737257.940059	4780674.538217	0.000000
85457	737274.061283	4780660.322169	0.000000
85458	737208.669407	4780662.602495	0.000000
85460	737386.305902	4780633.300363	0.000000
85463	736751.691938	4781040.614899	0.000000
85464	736622.165167	4781059.862535	0.000000
85465	736800.976900	4781046.687999	0.000000
85466	736874.438841	4781076.075231	0.000000
85467	736857.064243	4781068.098431	0.000000
85469	736965.525249	4781108.345186	0.000000
85470	736706.437260	4781052.807066	0.000000
85471	738274.532311	4772762.986889	0.000000
85472	738024.426608	4772819.453366	0.000000
85478	738164.116094	4774285.028565	0.000000
85588	738082.347958	4782150.809045	0.000000
85611	738157.724253	4782198.069915	0.000000
85613	738159.664885	4782200.773200	0.000000
85617	738112.146029	4782214.966953	0.000000
85621	738111.578769	4782224.198680	0.000000
85623	738158.033268	4782226.458175	0.000000
85624	738073.281675	4782224.493307	0.000000
85667	738003.823083	4782317.136775	0.000000
85767	738212.931883	4778815.089527	0.000000
85773	738206.984402	4778827.947107	0.000000
85778	738439.610282	4778856.901569	0.000000
85787	738638.759742	4778935.130108	0.000000
85788	738270.013670	4778919.831225	0.000000
85789	738704.164445	4778931.150223	0.000000
85791	738167.929037	4778913.447969	0.000000
85792	738750.337588	4778946.501205	0.000000
85808	738261.549449	4778971.341520	0.000000
85810	738583.466293	4778986.222958	0.000000
85818	738554.180888	4779003.566984	0.000000
85819	738265.691859	4779012.417775	0.000000
85823	738619.059368	4779029.001687	0.000000
85826	738535.409459	4779020.245172	0.000000
85827	738161.552633	4779035.952256	0.000000
85848	738495.302188	4779116.382460	0.000000
85850	738364.168026	4779131.651929	0.000000
85855	738161.208379	4779130.123404	0.000000
85862	738076.526941	4779135.769643	0.000000
85865	738160.937745	4779155.566756	0.000000
85867	738062.190778	4779175.432606	0.000000
85870	738075.076477	4779169.578163	0.000000
85875	738368.759530	4779191.058089	0.000000
85883	738154.746925	4779209.169266	0.000000
85887	738115.269579	4779225.035594	0.000000
85889	738146.855885	4779232.900626	0.000000
85891	738134.883216	4779243.623886	0.000000
85910	739347.999820	4777015.793670	0.000000
85912	739341.946986	4777023.665161	0.000000
85913	739333.152958	4777026.770120	0.000000
85916	740400.076062	4776437.302538	0.000000
85918	740290.112773	4776494.529186	0.000000
85921	740246.196284	4776535.181080	0.000000
85923	740233.413384	4776529.826760	0.000000
85926	740236.011441	4776539.570317	0.000000
85942	740056.014845	4776584.224936	0.000000
85945	740048.664217	4776589.581588	0.000000
85947	740068.971817	4776600.137742	0.000000
85951	740141.382106	4776621.647441	0.000000
85967	739881.967448	4776709.267059	0.000000
85990	740083.877452	4776907.491435	0.000000
85991	740498.853678	4776350.515560	0.000000
85992	740701.707490	4776356.195674	0.000000
85994	740678.462984	4776364.204204	0.000000
86007	740509.901986	4776378.482540	0.000000
86008	740683.654915	4776396.935356	0.000000
86015	740520.874324	4776398.207058	0.000000
86026	740600.434739	4776441.568588	0.000000
86031	740691.326384	4776424.516600	0.000000
86033	740716.433240	4776439.680983	0.000000
86039	740419.776590	4776427.644702	0.000000
86040	740718.044674	4776442.273214	0.000000
86049	740945.118292	4776396.152153	0.000000
86053	740860.164991	4776424.975334	0.000000
86090	742103.227837	4775969.861728	0.000000
86093	742133.433404	4775977.272746	0.000000
86108	742320.511768	4776034.715321	0.000000
86109	742412.566621	4776062.985522	0.000000
86163	742377.671242	4776052.270640	0.000000
86166	742374.211877	4776064.768944	0.000000
86167	742437.686684	4776069.939130	0.000000
86168	742470.893887	4776078.626041	0.000000
86171	742558.183680	4776118.493897	0.000000
86175	742482.664030	4776119.777500	0.000000
86182	742543.703574	4776121.692879	0.000000
86183	742536.515715	4776122.627033	0.000000
86187	742576.612384	4776129.824834	0.000000
86206	742671.904050	4776174.015546	0.000000
86216	742703.795548	4776189.884894	0.000000
86219	742698.841844	4776193.756274	0.000000
86366	742151.376020	4790008.449092	0.000000
86367	742085.022404	4790022.674011	0.000000
86368	742153.224643	4790047.814352	0.000000
86369	742309.242472	4790052.303023	0.000000
86383	740482.359383	4775031.655680	0.000000
86459	739585.691849	4776862.507849	0.000000
86462	739566.858028	4776873.543862	0.000000
86463	739559.560292	4776877.879833	0.000000
86560	734871.705591	4778162.547212	0.000000
86609	749840.600596	4802192.396582	0.000000
86612	749759.589106	4802407.898700	0.000000
86617	749723.050924	4802471.132264	0.000000
86618	737188.592046	4780692.681872	0.000000
86619	737339.703376	4780693.378016	0.000000
86651	742750.784681	4777030.927364	0.000000
86668	742762.085700	4777059.519407	0.000000
86669	742718.721341	4777061.644708	0.000000
86675	742745.139679	4777075.729521	0.000000
86678	742784.424773	4777076.728413	0.000000
86681	742789.502628	4777083.080967	0.000000
86691	742760.300428	4777108.729166	0.000000
86692	742804.609038	4777103.190542	0.000000
86697	736107.326109	4783238.575621	0.000000
86881	742084.440852	4790008.652762	0.000000
86882	742311.287430	4790041.945113	0.000000
86887	734983.122350	4768113.892369	0.000000
86965	739077.170189	4783655.626711	0.000000
86980	739356.920473	4783735.420528	0.000000
86985	739124.889461	4783768.424717	0.000000
86990	741581.732178	4783865.787212	0.000000
86992	741395.353011	4783831.691891	0.000000
87004	739152.331403	4783825.700449	0.000000
87030	739426.411146	4783942.661136	0.000000
87032	741263.472855	4784051.182759	0.000000
87126	738953.108359	4784504.413577	0.000000
87169	739028.408586	4784648.059710	0.000000
87174	738899.265491	4784658.677514	0.000000
87185	738882.542399	4784831.225765	0.000000
87196	739276.537265	4785374.942275	0.000000
87376	737148.428291	4783360.700285	0.000000
87709	741750.044615	4775382.871764	0.000000
87715	741799.520041	4775258.536325	0.000000
87717	741775.825437	4775263.689938	0.000000
87729	742275.006662	4775547.163049	0.000000
87751	752557.504195	4803192.694971	0.000000
87754	752069.250314	4803184.793711	0.000000
87755	752475.262237	4803224.423686	0.000000
87757	752547.936184	4803243.465193	0.000000
87758	752362.183336	4803256.325649	0.000000
87761	752542.726315	4803304.263406	0.000000
87762	752767.038995	4803314.615339	0.000000
87764	752708.611065	4803367.284593	0.000000
87766	752801.509328	4803392.267906	0.000000
87767	752948.250248	4803422.926166	0.000000
87768	753006.556087	4803435.596185	0.000000
87773	752986.669025	4803521.459100	0.000000
87774	752770.708321	4803543.865622	0.000000
87776	752763.983545	4803566.970356	0.000000
87777	753081.071369	4803650.593946	0.000000
87780	753137.898189	4803735.647799	0.000000
87781	752976.952306	4803737.274273	0.000000
87784	753160.245993	4803772.253278	0.000000
87786	753020.766199	4803806.102409	0.000000
87788	752545.569783	4803829.137460	0.000000
87789	752557.285310	4803825.159778	0.000000
87790	753059.270037	4803877.112215	0.000000
87791	752550.703260	4803879.444887	0.000000
87793	753281.777346	4803982.820279	0.000000
87811	752625.171008	4804012.521847	0.000000
87812	753315.079712	4804043.727164	0.000000
87814	752485.215544	4802312.818362	0.000000
87815	752448.257345	4802492.692652	0.000000
87816	752416.889606	4802627.020123	0.000000
87817	752368.976068	4802830.553554	0.000000
87819	752353.350087	4802898.370177	0.000000
87821	752015.040910	4802885.740454	0.000000
87824	752344.139508	4802941.123877	0.000000
87826	752320.894968	4802956.194075	0.000000
87828	752212.337672	4802950.364087	0.000000
87829	752262.444275	4802961.420147	0.000000
87830	752334.428358	4802979.020862	0.000000
87833	751778.989379	4802983.615717	0.000000
87837	752680.254834	4803025.013491	0.000000
87840	752617.702624	4803030.505826	0.000000
87842	752830.228360	4803059.759873	0.000000
87847	751823.698017	4803014.275519	0.000000
87857	753064.907847	4803454.841563	0.000000
87865	753345.174392	4803585.769165	0.000000
87869	753441.959503	4803629.725925	0.000000
87873	753557.989498	4803684.082270	0.000000
87881	753347.421661	4803777.475622	0.000000
87883	753439.603372	4803844.327257	0.000000
87887	753462.359058	4803895.330059	0.000000
87889	753234.317567	4803900.262370	0.000000
87895	753125.002662	4803968.794657	0.000000
87897	753508.834714	4804007.304197	0.000000
87899	753065.293253	4804002.193794	0.000000
87902	753026.565640	4804126.033658	0.000000
87947	739425.218801	4776981.265719	0.000000
87949	739428.102983	4776985.903880	0.000000
87998	752546.101392	4803799.050139	0.000000
88007	753127.713399	4804070.017892	0.000000
88008	753979.874254	4804727.431425	0.000000
88010	754040.115406	4804737.948583	0.000000
88017	766786.097309	4808476.870979	0.000000
88018	766823.602954	4808491.535439	0.000000
88039	766901.852859	4808432.590687	0.000000
88045	766832.039605	4808460.376949	0.000000
88047	766829.477546	4808464.024449	0.000000
88050	766698.915568	4808322.061813	0.000000
88056	769429.739149	4807052.119006	0.000000
88070	769425.820026	4807219.906409	0.000000
88075	770762.297776	4807493.774844	0.000000
88092	769780.130914	4808000.933883	0.000000
88106	769130.958681	4806979.655209	0.000000
88113	768693.902413	4808040.232559	0.000000
88123	769677.807711	4807674.216712	0.000000
88151	768225.775783	4806888.509759	0.000000
88170	768249.607562	4806924.163707	0.000000
88435	736576.685514	4785442.774927	0.000000
88442	736768.969746	4785477.791002	0.000000
88661	735316.189286	4775200.222175	0.000000
88714	735374.643466	4775321.759667	0.000000
88728	735279.937096	4775373.520443	0.000000
88730	735294.304040	4775372.081398	0.000000
88789	735713.178446	4775524.714650	0.000000
88798	735773.801985	4775596.417001	0.000000
88922	735584.234119	4775902.571403	0.000000
89004	736753.327275	4785527.417781	0.000000
89005	736736.174052	4785550.805337	0.000000
89008	736717.174126	4785588.673040	0.000000
89009	736748.413419	4785608.697641	0.000000
89012	738793.488319	4787264.278633	0.000000
89014	738642.793024	4787421.367079	0.000000
89018	738521.333305	4777653.347689	0.000000
89019	738508.181114	4777651.130456	0.000000
89103	738621.787153	4777668.929266	0.000000
89104	737386.633936	4784025.444979	0.000000
89105	737302.705202	4783997.063159	0.000000
89106	737350.676080	4784023.611750	0.000000
89156	732933.078829	4775035.430077	0.000000
89160	733025.397348	4775037.560801	0.000000
89177	732938.880333	4774877.017063	0.000000
89479	735634.125449	4779960.923759	0.000000
90132	740006.252958	4778112.569407	0.000000
90282	740597.231806	4777446.591813	0.000000
90300	736556.704930	4778725.828983	0.000000
90317	738470.204107	4782089.921022	0.000000
90318	738404.435032	4782085.648425	0.000000
90319	738493.473604	4782105.192132	0.000000
90321	738410.122887	4782113.613622	0.000000
90322	738492.874987	4782128.544819	0.000000
90323	738421.208009	4782136.007911	0.000000
90324	738496.507941	4782150.322252	0.000000
90325	738420.255058	4782158.792186	0.000000
90326	738499.895116	4782171.446131	0.000000
90328	738405.904673	4782182.196812	0.000000
90635	745997.877682	4791136.374170	0.000000
90644	746002.879193	4791143.083422	0.000000
90822	740027.657814	4788797.287443	0.000000
90823	740005.778870	4788986.911816	0.000000
91137	735953.551726	4774341.087195	0.000000
91153	735968.427561	4774411.475135	0.000000
91156	736537.220654	4774466.545018	0.000000
91161	736041.632662	4774427.662277	0.000000
91162	736844.020668	4774452.394255	0.000000
91164	736192.295609	4774474.885931	0.000000
91166	737070.676646	4779936.851124	0.000000
91171	737091.708911	4779960.778663	0.000000
91172	737101.637220	4779951.617163	0.000000
91182	737001.314299	4780066.825486	0.000000
91186	736902.409762	4780095.952828	0.000000
91188	736523.033676	4780234.178142	0.000000
91189	736761.384539	4780216.553428	0.000000
91190	736676.271588	4780269.992401	0.000000
91191	736537.538239	4780250.771838	0.000000
91202	736575.806172	4780320.274706	0.000000
91204	736570.831592	4780413.294023	0.000000
91205	744354.972113	4790763.581499	0.000000
91206	744479.257122	4790817.032850	0.000000
91207	744318.106976	4790839.831841	0.000000
91208	744223.348750	4791021.101455	0.000000
91213	744172.820962	4791111.273040	0.000000
91238	744243.215520	4791260.509751	0.000000
91311	744318.673636	4791370.640535	0.000000
91346	746196.076055	4791665.364974	0.000000
91352	745951.026016	4791686.603941	0.000000
91355	745367.473525	4791682.289860	0.000000
91358	746148.826494	4791735.335874	0.000000
91363	745755.567995	4791788.183084	0.000000
91364	745863.688307	4791809.270931	0.000000
91367	745971.646722	4791964.205446	0.000000
91373	745946.361303	4792081.270021	0.000000
91530	748717.099840	4798485.557410	0.000000
91545	740794.193857	4789398.769847	0.000000
91553	735984.324845	4778073.520105	0.000000
91564	735963.295614	4778192.691589	0.000000
91585	735661.998275	4777830.404709	0.000000
91588	735627.373979	4777859.273901	0.000000
91590	735459.901469	4777895.904888	0.000000
91591	735420.027318	4777924.927215	0.000000
91593	735466.651427	4777926.160164	0.000000
91602	735515.412797	4778011.673585	0.000000
91624	735222.719513	4777866.731162	0.000000
91627	735300.980545	4777915.655905	0.000000
91630	735113.339221	4777941.313420	0.000000
91631	735240.921108	4777949.197130	0.000000
91641	735374.692702	4777900.277492	0.000000
91644	735239.711900	4777943.640239	0.000000
91740	741038.336861	4777327.860917	0.000000
91754	739795.420974	4777654.094126	0.000000
91771	738179.864655	4778405.476563	0.000000
91818	739594.895861	4779506.191028	0.000000
91871	737767.143632	4787055.726799	0.000000
91873	737842.458714	4787182.147932	0.000000
91875	737985.121444	4787278.781641	0.000000
91878	738081.170165	4787449.633067	0.000000
91951	740968.386539	4779807.438518	0.000000
91953	740732.663344	4779785.735584	0.000000
91964	739922.158981	4779808.417946	0.000000
91974	739915.742838	4779870.563148	0.000000
92008	740213.336000	4779920.329412	0.000000
92017	739817.904172	4779916.500174	0.000000
92070	739969.715845	4779993.660198	0.000000
92086	749238.478421	4795303.003916	0.000000
92087	748716.222616	4796245.787965	0.000000
92189	736310.537211	4778066.801448	0.000000
92190	736312.918890	4778079.393346	0.000000
92191	736315.158304	4778081.995113	0.000000
92192	736293.801459	4778093.241120	0.000000
92193	736323.444484	4778097.905227	0.000000
