LAT,LON,HOUSE_ID,ADDRESS,YEAR,LASTUPDATE,SERVICEDATE_START,SERIE,HOUSE_TYPE,CAPFOND,MGMT_COMPANY,MGMT_COMPANY_LINK,AVAR,LEVELS_MAX,LEVELS_MIN,DOORS,ROOM_COUNT,ROOM_COUNT_LIVE,ROOM_COUNT_NONLIVE,AREA,AREA_LIVE,AREA_NONLIVE,AREA_GEN,AREA_LAND,AREA_PARK,CADNO,ENERGY_CLASS,BLAG_PLAYGROUND,BLAG_SPORT,BLAG_OTHER,OTHER,
43.121827,131.954161,6966548,"край. Приморский, г. Владивосток, ул. Ладыгина, д. 9",1989,07.04.2016 в 04:07,16.06.2009,не указаны в техпаспорте,Многоквартирный дом,На счете регионального оператора,"ООО ""Управляющая компания 71-го микрорайона""",http://www.reformagkh.ru/mymanager/profile/6957767/,Нет,9,9,1,127,126,1,7175.08,4531.6,326.1,1652.1,4086,0,,Не присвоен,Не имеется,Не имеется,-,-,
43.121333,131.953415,6966550,"край. Приморский, г. Владивосток, ул. Ладыгина, д. 9/1",1991,07.04.2016 в 04:08,28.08.2007,не указаны в техпаспорте,Многоквартирный дом,На счете регионального оператора,"ООО ""Управляющая компания 71-го микрорайона""",http://www.reformagkh.ru/mymanager/profile/6957767/,Нет,9,9,1,126,126,0,7448.6,4977.3,531.5,2098,3616,0,,Не присвоен,Имеется,Не имеется,-,-,
43.121406,131.955185,6966554,"край. Приморский, г. Владивосток, ул. Ладыгина, д. 11",1991,07.04.2016 в 04:12,22.01.2008,не указаны в техпаспорте,Многоквартирный дом,На счете регионального оператора,"ООО ""Управляющая компания 71-го микрорайона""",http://www.reformagkh.ru/mymanager/profile/6957767/,Нет,10,10,8,160,160,0,25018.9,19069.6,0,5389.3,3365,0,,Не присвоен,Имеется,Не имеется,-,-,
43.120629,131.953864,6966556,"край. Приморский, г. Владивосток, ул. Ладыгина, д. 13",1990,07.04.2016 в 04:13,31.03.2008,не указаны в техпаспорте,Многоквартирный дом,На счете регионального оператора,"ООО ""Управляющая компания 71-го микрорайона""",http://www.reformagkh.ru/mymanager/profile/6957767/,Нет,10,10,5,199,199,0,15214.2,11912.6,0,3301.6,6133,0,,Не присвоен,Имеется,Не имеется,-,-,
43.119761,131.951538,6966557,"край. Приморский, г. Владивосток, ул. Ладыгина, д. 15",1991,15.03.2016 в 08:59,31.07.2007,не указаны в техпаспорте,Многоквартирный дом,На счете регионального оператора,"ООО ""Управляющая компания 71-го микрорайона""",http://www.reformagkh.ru/mymanager/profile/6957767/,Нет,10,10,10,400,400,0,31629.1,24032.1,0,6224.4,3614.7,0,,Не присвоен,Не имеется,Не имеется,-,-,
43.118208,131.951502,8635849,"край. Приморский, г. Владивосток, ул. Ладыгина, д. 17",1994,11.02.2016 в 03:11,Не заполнено,Не заполнено,Многоквартирный дом,Не заполнено,Не заполнено,,Нет,16,Не заполнено,1,64,Не заполнено,Не заполнено,5055.7,4736,1392.9,Незаполнено,3710,Незаполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,
43.117365,131.951664,8635851,"край. Приморский, г. Владивосток, ул. Ладыгина, д. 19",1994,14.04.2016 в 04:30,04.03.2006,Не заполнено,Многоквартирный дом,Не заполнено,"ТСЖ ""Монолит""",http://www.reformagkh.ru/mymanager/profile/8625905/,Нет,16,Не заполнено,1,64,Не заполнено,Не заполнено,4977.5,4605.5,1477.3,Незаполнено,3071,Незаполнено,,Не заполнено,Имеется,Не имеется,Не заполнено,Не заполнено,
43.115134,131.895079,9011114,"край. Приморский, г. Владивосток, ул. Лазо, д. 6",Не заполнено,22.05.2015 в 20:42,19.12.2014,Не заполнено,Не заполнено,Не заполнено,"ООО ""Управляющая компания Ленинского района""",http://www.reformagkh.ru/mymanager/profile/6955423/,Нет,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,346.5,Незаполнено,Незаполнено,Незаполнено,Незаполнено,Незаполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,
43.115582,131.895779,8068537,"край. Приморский, г. Владивосток, ул. Лазо, д. 12",1966,03.03.2016 в 10:52,11.12.2015,Жилой дом (жилое здание) литер А,Многоквартирный дом,Не определен,"ООО ""ГУЖФ""",http://www.reformagkh.ru/mymanager/profile/8922890/,Нет,4,4,1,10,10,0,1233.4,730,0,503.4,6151.81,0,,Не присвоен,Не имеется,Не имеется,-,-,
43.116049,131.895384,6545618,"край. Приморский, г. Владивосток, ул. Лазо, д. 16",1958,22.05.2015 в 20:42,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,,Нет,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,111.9,111.9,Незаполнено,Незаполнено,Незаполнено,Незаполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,
43.094216,131.861347,9049291,"край. Приморский, г. Владивосток, ул. Леонова, д. 20А",1958,18.04.2016 в 16:44,01.05.2015,блочный,Многоквартирный дом,На счете регионального оператора,"МУПВ ""Центральный""",http://www.reformagkh.ru/mymanager/profile/8922522/,Нет,4,3,2,12,12,0,1107.4,1006.4,0,101,2688,0,,Не присвоен,Не имеется,Не имеется,Не заполнено,Не заполнено,
43.094512,131.861042,8082531,"край. Приморский, г. Владивосток, ул. Леонова, д. 20в",1952,23.03.2016 в 04:14,01.07.2011,кирпичный,Многоквартирный дом,На счете регионального оператора,"ООО ""УК Фрунзенского района""",http://www.reformagkh.ru/mymanager/profile/6953242/,Нет,3,Не заполнено,2,12,12,0,1543.7,1007.7,0,536,Незаполнено,Незаполнено,,Не присвоен,Не имеется,Не имеется,Не заполнено,Не заполнено,
43.0944,131.862515,6689845,"край. Приморский, г. Владивосток, ул. Леонова, д. 21",1974,23.03.2016 в 04:24,01.12.2010,кирпичный,Многоквартирный дом,На счете регионального оператора,"ООО ""УК Фрунзенского района""",http://www.reformagkh.ru/mymanager/profile/6953242/,Нет,10,Не заполнено,1,55,54,1,3091.1,1886.9,222.2,982,1437,Незаполнено,,Не присвоен,Не имеется,Не имеется,Не заполнено,Не заполнено,
43.094176,131.862515,6689851,"край. Приморский, г. Владивосток, ул. Леонова, д. 21а",1974,23.03.2016 в 04:35,01.12.2010,кирпичный,Многоквартирный дом,На счете регионального оператора,"ООО ""УК Фрунзенского района""",http://www.reformagkh.ru/mymanager/profile/6953242/,Нет,9,Не заполнено,1,55,54,1,3042.5,1886.3,189.4,966.8,1573,Незаполнено,,Не заполнено,Имеется,Не имеется,Не заполнено,Не заполнено,
